,LSTM Hao 2020,LSTM1,LSTM2,LSTM3,y_test_target
32,0.4380478262901306,0.6221661567687988,0.5634238123893738,0.2887194752693176,0
33,0.442247986793518,0.622471034526825,0.5635106563568115,0.2887152731418609,0
34,0.4483512043952942,0.6237242221832275,0.5636380314826965,0.2890812158584595,0
35,0.4551373720169067,0.626326322555542,0.5638554096221924,0.2931643426418304,0
36,0.4615678191184997,0.6278888583183289,0.5639145374298096,0.2952074706554413,0
37,0.465407133102417,0.6302013397216797,0.5642629265785217,0.3026270866394043,1
38,0.4694279432296753,0.6302884817123413,0.5643823146820068,0.3044404983520508,1
39,0.4779666066169739,0.6317342519760132,0.5646960735321045,0.3104393780231476,1
40,0.4870146214962005,0.6335199475288391,0.5646532773971558,0.314731240272522,1
41,0.4871662557125091,0.6344656348228455,0.5646664500236511,0.3176656663417816,1
42,0.4928567409515381,0.6348496675491333,0.5647494196891785,0.3192871809005737,1
43,0.4853023886680603,0.6347789764404297,0.5647876858711243,0.32022824883461,1
44,0.4859507977962494,0.6333157420158386,0.5646685361862183,0.3177333474159241,1
45,0.4777997136116028,0.6310245990753174,0.5644068717956543,0.3105481266975403,1
46,0.4814571142196655,0.6310875415802002,0.5644280910491943,0.3082764744758606,1
47,0.4812876582145691,0.6319204568862915,0.5642762780189514,0.305884838104248,1
48,0.4797764718532562,0.6327844858169556,0.5641859173774719,0.3048582673072815,1
49,0.4735582768917084,0.6319374442100525,0.5642552375793457,0.302748292684555,0
50,0.4660626649856567,0.6310026049613953,0.5642898678779602,0.2974952757358551,0
51,0.4747696816921234,0.6310328841209412,0.5642992854118347,0.2944279611110687,0
52,0.4715192317962646,0.6316841244697571,0.5642659068107605,0.2921133637428283,0
53,0.4713271558284759,0.6320463418960571,0.5644298791885376,0.2888320684432983,0
54,0.4650541543960571,0.631819486618042,0.5646508932113647,0.2863162159919739,0
55,0.4685494899749756,0.6319807171821594,0.5647347569465637,0.2827115952968597,0
56,0.4680899083614349,0.6322416663169861,0.564849853515625,0.2807707786560058,0
57,0.4724311530590057,0.6345059871673584,0.5650278925895691,0.284340351819992,1
58,0.4745771586894989,0.6362635493278503,0.5652799010276794,0.2889184057712555,0
59,0.4813150763511657,0.6376475095748901,0.5654307007789612,0.2915858328342438,0
60,0.4895187318325043,0.6391059160232544,0.5656360983848572,0.2917295098304748,1
61,0.4955589175224304,0.6419282555580139,0.5658976435661316,0.2954917252063751,1
62,0.5022852420806885,0.6435719728469849,0.5660422444343567,0.3004443049430847,0
63,0.510367751121521,0.6453109979629517,0.5663174390792847,0.3064095079898834,1
64,0.5244569778442383,0.6481602787971497,0.5664954781532288,0.3131987452507019,1
65,0.5244908332824707,0.6497585773468018,0.5667592883110046,0.3215256333351135,1
66,0.5315893888473511,0.6498371362686157,0.5667494535446167,0.3216656148433685,1
67,0.5275899767875671,0.6492791771888733,0.5666329264640808,0.3180416226387024,0
68,0.5320596098899841,0.6491137146949768,0.5666964054107666,0.3177096545696258,1
69,0.5234546065330505,0.6482687592506409,0.5666154623031616,0.3147619068622589,1
70,0.5207178592681885,0.6477190256118774,0.5665298104286194,0.3124299645423889,1
71,0.5195360779762268,0.6465495824813843,0.566527783870697,0.3139395117759704,1
72,0.517561674118042,0.6470126509666443,0.5663450956344604,0.3109664916992187,1
73,0.5224230289459229,0.6472188234329224,0.5663474202156067,0.3124464452266693,1
74,0.5164245367050171,0.6477659344673157,0.5662632584571838,0.3128354251384735,1
75,0.5112065076828003,0.6460539102554321,0.566263735294342,0.3078270554542541,1
76,0.5071712136268616,0.644390344619751,0.5662127733230591,0.3021941483020782,0
77,0.5114288330078125,0.6439084410667419,0.5662556290626526,0.2970290780067444,0
78,0.5136601328849792,0.6458388566970825,0.5662944912910461,0.2974849045276642,0
79,0.5130079388618469,0.6465766429901123,0.5662913918495178,0.2983089089393616,0
80,0.5824706554412842,0.4766349792480469,0.5192276835441589,-0.0562921538949012,1
81,0.4993925094604492,0.4709820449352264,0.5187906622886658,-0.0658285021781921,1
82,0.4394791424274444,0.467200219631195,0.5184760689735413,-0.0746240094304084,1
83,0.3698793649673462,0.4633287489414215,0.5180902481079102,-0.0827367752790451,1
84,0.3482368588447571,0.4603074491024017,0.5179566740989685,-0.0863860994577407,1
85,0.3581895232200622,0.4591377079486847,0.5179239511489868,-0.0906341075897216,0
86,0.3524233400821686,0.4593417644500732,0.5181747674942017,-0.0926694199442863,0
87,0.3552756607532501,0.4627951085567474,0.518428385257721,-0.0926245152950286,0
88,0.3662843704223633,0.4643650650978088,0.518663227558136,-0.0900088176131248,0
89,0.4175203144550323,0.4673608541488647,0.518902063369751,-0.0846028104424476,0
90,0.4810514152050018,0.4707918167114258,0.5192857980728149,-0.0803279504179954,0
91,0.5302303433418274,0.4738204479217529,0.5196130871772766,-0.0775487422943115,0
92,0.5636551976203918,0.4757177233695984,0.5197969079017639,-0.074287861585617,0
93,0.6175051331520081,0.4771913290023803,0.5197955369949341,-0.0746547803282737,0
94,0.7080962657928467,0.4781163036823272,0.5198834538459778,-0.0719879120588302,0
95,0.7301744222640991,0.4785460531711578,0.5201606154441833,-0.0695593506097793,0
96,0.7553431391716003,0.4796015918254852,0.5202900171279907,-0.068274475634098,0
97,0.7714560627937317,0.4827699065208435,0.520487904548645,-0.0644237101078033,0
98,0.8224761486053467,0.486889511346817,0.5206377506256104,-0.0578816086053848,1
99,0.8994394540786743,0.4907073676586151,0.520799458026886,-0.0506973639130592,1
100,0.9012212157249452,0.4907571971416473,0.5210729241371155,-0.0455967411398887,0
101,0.903911590576172,0.4945456981658935,0.5214290618896484,-0.0405304096639156,1
102,0.9262197613716124,0.4966629445552826,0.5214812755584717,-0.0401163585484027,0
103,0.955835461616516,0.4991438090801239,0.521661639213562,-0.0357135608792305,1
104,0.9720163345336914,0.5027244687080383,0.5218261480331421,-0.0294274613261222,1
105,0.9810327291488647,0.5039199590682983,0.5219594240188599,-0.0238253474235534,1
106,0.9965097904205322,0.5055060982704163,0.5220814347267151,-0.0173661336302757,1
107,0.9727076292037964,0.5045331120491028,0.5220228433609009,-0.0195961184799671,1
108,0.9714619517326356,0.5030746459960938,0.521618127822876,-0.0231009759008884,1
109,0.9570481777191162,0.4995485842227936,0.5214056372642517,-0.026661567389965,1
110,0.9427288174629213,0.4952364563941955,0.5210885405540466,-0.0338024422526359,0
111,0.903220534324646,0.4914669096469879,0.5209450125694275,-0.038345880806446,0
112,0.8071979880332947,0.4884532690048218,0.5208808779716492,-0.042953111231327,0
113,0.7974112033843994,0.4870307445526123,0.5204626321792603,-0.0475581660866737,0
114,0.72928786277771,0.4846164882183075,0.5202017426490784,-0.0518862381577491,0
115,0.7025042176246643,0.4825720489025116,0.5198473930358887,-0.0567250400781631,0
116,0.6440974473953247,0.4785560965538025,0.5196815133094788,-0.0610556751489639,0
117,0.5683794617652893,0.4746274352073669,0.5194621682167053,-0.0647984147071838,0
118,0.6034227013587952,0.4735709726810455,0.5192573070526123,-0.0705162361264228,0
119,0.5936226844787598,0.4730623960494995,0.5193971991539001,-0.0715081393718719,0
120,0.6250566840171814,0.4744418859481811,0.519402801990509,-0.0692264586687088,0
121,0.6722704768180847,0.4780032932758331,0.5196248888969421,-0.0672351792454719,0
122,0.6755083203315735,0.4808818101882934,0.5199839472770691,-0.0595893934369087,0
123,0.6949398517608643,0.4840149879455566,0.5202786922454834,-0.0533052533864975,0
124,0.7306498289108276,0.4898132383823395,0.5207145810127258,-0.0449114739894866,1
125,0.8107005953788757,0.4938582479953766,0.5209493041038513,-0.0377581603825092,0
126,0.8792646527290344,0.4979081749916076,0.5213298201560974,-0.0314892008900642,0
127,0.9022626280784608,0.5009053945541382,0.5215709805488586,-0.0261716991662979,0
128,0.9427667856216432,0.5035441517829895,0.5217719674110413,-0.0211397409439086,0
129,0.9672799110412598,0.5055928230285645,0.5219144821166992,-0.0165397152304649,0
130,0.961721658706665,0.5059896111488342,0.5220403671264648,-0.0130586810410022,1
131,0.9723803997039796,0.5078762769699097,0.5219780206680298,-0.0101540610194206,1
132,0.9710479974746704,0.5078792572021484,0.522010087966919,-0.0070163272321224,1
133,0.9752491116523744,0.5087254047393799,0.5218585133552551,-0.0052762404084205,1
134,0.9564504623413086,0.5061811208724976,0.5217233896255493,-0.0061270203441381,1
135,0.942611038684845,0.504472553730011,0.5217190384864807,-0.0065705254673957,1
136,0.9348574280738832,0.503412127494812,0.5215902924537659,-0.0081637538969516,1
137,0.915801465511322,0.5020954608917236,0.5214686393737793,-0.0127308703958988,0
138,0.8957935571670532,0.5015441179275513,0.5214114785194397,-0.013266023248434,1
139,0.8292474150657654,0.5012008547782898,0.5213973522186279,-0.0133179668337106,1
140,0.8262150287628174,0.4992614984512329,0.5210089683532715,-0.0148917734622955,1
141,0.777179479598999,0.4963169693946838,0.5209389925003052,-0.0187230966985225,1
142,0.6951295733451843,0.4929177165031433,0.5205674171447754,-0.0251933522522449,0
143,0.6782922148704529,0.4895579516887665,0.5200705528259277,-0.0322221852838993,0
144,0.6636648774147034,0.4855971038341522,0.5197405219078064,-0.0383940339088439,0
145,0.6387515068054199,0.4814861416816711,0.5194544196128845,-0.0445652455091476,0
146,0.5766419172286987,0.4776453375816345,0.5193228125572205,-0.0500117540359497,0
147,0.5395940542221069,0.4761146306991577,0.5192678570747375,-0.0538293644785881,0
148,0.5231269001960754,0.4757473468780517,0.5190891027450562,-0.0588781312108039,0
149,0.4941463470458984,0.4769295454025268,0.5190954208374023,-0.0589516907930374,0
150,0.5040806531906128,0.4780620634555816,0.519197404384613,-0.0558386370539665,0
151,0.5157446265220642,0.4786131978034973,0.5193987488746643,-0.0518313646316528,1
152,0.5338137149810791,0.4811604022979736,0.5196387767791748,-0.0476900488138198,1
153,0.600506603717804,0.4860225319862366,0.5199364423751831,-0.0439479686319828,1
154,0.674419105052948,0.4885743260383606,0.520106852054596,-0.0381114855408668,1
155,0.7399255633354187,0.4917012751102447,0.5203982591629028,-0.031365692615509,1
156,0.809066653251648,0.4951415061950683,0.5207149982452393,-0.0276310481131076,1
157,0.8264364004135132,0.4975447356700897,0.5212547183036804,-0.0205567367374897,1
158,0.8227965831756592,0.4995231330394745,0.5214267373085022,-0.0175928957760334,0
159,0.8507958054542542,0.5027462840080261,0.5215296745300293,-0.015750840306282,0
160,0.5506888628005981,0.5648198127746582,0.5194952487945557,0.0792141929268837,1
161,0.4520709216594696,0.5546045899391174,0.5194334983825684,0.0738935023546218,1
162,0.3845850825309753,0.5449801683425903,0.5191950798034668,0.0681818723678588,1
163,0.339419275522232,0.5332179665565491,0.5185025334358215,0.0607325620949268,1
164,0.2309441566467285,0.5192840695381165,0.5180569291114807,0.0502568408846855,1
165,0.1330088526010513,0.5074121952056885,0.5176748633384705,0.0416216440498828,1
166,0.010428081266582,0.4942189753055572,0.517311692237854,0.0316680148243904,1
167,-0.0554887130856514,0.4832115769386291,0.5166747570037842,0.0235153716057539,1
168,-0.1204576268792152,0.4751455187797546,0.5160157084465027,0.015079129487276,1
169,-0.1849489510059356,0.4679841101169586,0.5152682662010193,0.0073529854416847,1
170,-0.2676781117916107,0.4585670828819275,0.514242947101593,-0.0022001415491104,0
171,-0.3379163146018982,0.447438508272171,0.5128385424613953,-0.016235489398241,0
172,-0.3616702258586883,0.4396372437477112,0.5115442276000977,-0.0286284238100051,0
173,-0.3975945115089416,0.4330911636352539,0.5104309916496277,-0.0369578599929809,0
174,-0.4074706435203552,0.4298234581947326,0.5100688934326172,-0.041342444717884,0
175,-0.3962800502777099,0.4318721890449524,0.5101344585418701,-0.0415600836277008,0
176,-0.3449609577655792,0.4391178488731384,0.5102350115776062,-0.0386739820241928,0
177,-0.268463522195816,0.4486892819404602,0.5104197263717651,-0.0332482829689979,0
178,-0.2432216107845306,0.4547339379787445,0.510461688041687,-0.0291830226778984,0
179,-0.1993574798107147,0.4612610936164856,0.5107378959655762,-0.0242202207446098,0
180,-0.1911738216876983,0.4644791185855865,0.5105242133140564,-0.0228276439011096,0
181,-0.1192555800080299,0.4712445735931396,0.5107064843177795,-0.0184647515416145,0
182,-0.0566921979188919,0.4803003370761871,0.5111199021339417,-0.0119832530617713,0
183,0.0078945057466626,0.4901021122932434,0.5119306445121765,-0.0027981586754322,1
184,0.1237674281001091,0.5013584494590759,0.512879490852356,0.0076642408967018,1
185,0.1783960163593292,0.5100606083869934,0.5136722326278687,0.01661460660398,1
186,0.2519774436950683,0.5195443630218506,0.5145648121833801,0.0254820920526981,1
187,0.2633045017719269,0.5251010656356812,0.5152982473373413,0.0334578119218349,1
188,0.2777134776115417,0.528373658657074,0.5158048868179321,0.0378493070602417,0
189,0.2991845905780792,0.5307686924934387,0.5160046219825745,0.0409427732229232,1
190,0.2620953917503357,0.5250051617622375,0.5152920484542847,0.0356067568063735,0
191,0.2460882663726806,0.5183348059654236,0.5148590803146362,0.0312109347432851,0
192,0.2012099921703338,0.515369176864624,0.5151302218437195,0.0302925966680049,1
193,0.2127696871757507,0.5154822468757629,0.5157869458198547,0.0330510288476944,1
194,0.1937493979930877,0.5122776031494141,0.5161328911781311,0.0344340801239013,0
195,0.1770489811897277,0.5111240148544312,0.5166857838630676,0.0367157198488712,0
196,0.1353297531604766,0.5101777911186218,0.5169258713722229,0.0361202247440815,1
197,0.072035863995552,0.5056929588317871,0.5167553424835205,0.0339361429214477,0
198,0.0819203555583953,0.5052592158317566,0.5169851779937744,0.0341703966259956,1
199,0.0139581123366951,0.5005396008491516,0.5165904760360718,0.0306311845779418,0
200,0.0589808411896228,0.501624584197998,0.5168972611427307,0.0336863361299037,1
201,0.0714262276887893,0.5036748647689819,0.517283022403717,0.0364285297691822,1
202,0.0602794177830219,0.507843554019928,0.5181879997253418,0.0415421687066555,1
203,0.1002685204148292,0.5109124779701233,0.5185434222221375,0.044343315064907,0
204,0.0727982968091964,0.5077062249183655,0.5183689594268799,0.0430473797023296,0
205,0.0800131410360336,0.5063125491142273,0.5179929733276367,0.0391964316368103,0
206,0.0490066334605217,0.5049958229064941,0.5178261995315552,0.0386356934905052,1
207,0.062488604336977,0.5051172375679016,0.5178648233413696,0.0380303934216499,0
208,0.0473480299115181,0.5038295388221741,0.5176025629043579,0.0376845337450504,0
209,0.10654316842556,0.507662832736969,0.5178633332252502,0.0385464988648891,1
210,0.1308424025774002,0.5105489492416382,0.5180431008338928,0.043418888002634,1
211,0.0864620953798294,0.5104043483734131,0.5186324715614319,0.0463069193065166,1
212,0.0641068369150161,0.5057002305984497,0.5185230374336243,0.0432242266833782,1
213,-0.0062268264591693,0.4998830556869507,0.518141508102417,0.0383380241692066,1
214,0.0198574289679527,0.5011805295944214,0.5179290771484375,0.0377575829625129,1
215,0.0208263136446476,0.5029457807540894,0.518229067325592,0.039154328405857,1
216,0.03519282117486,0.5036393404006958,0.5184248089790344,0.0415103919804096,1
217,0.0306108407676219,0.5014793872833252,0.5181361436843872,0.0392188094556331,1
218,0.0434238538146019,0.5002042651176453,0.5177891254425049,0.0351275950670242,1
219,3.9109960198402405e-05,0.4941774010658264,0.5167582035064697,0.0278164893388748,1
220,-0.0679976344108581,0.4862172603607178,0.516173779964447,0.0198388043791055,1
221,-0.0915707349777221,0.4815060496330261,0.515696108341217,0.0151131879538297,1
222,-0.1082900390028953,0.476466029882431,0.5148041844367981,0.0083834659308195,1
223,-0.10730991512537,0.4717626273632049,0.5138415694236755,0.0013467445969581,1
224,-0.1526878178119659,0.4680439829826355,0.5133885145187378,-0.0035855956375598,1
225,-0.2232072353363037,0.460564374923706,0.5125564932823181,-0.0119479224085807,1
226,-0.2413912117481231,0.4540868103504181,0.5118709206581116,-0.0191671922802925,1
227,-0.292838841676712,0.4440822005271911,0.510412335395813,-0.0319202169775962,1
228,-0.3662590384483337,0.4335281550884247,0.5091438293457031,-0.0438793748617172,1
229,-0.4078089892864227,0.4277346134185791,0.5083224773406982,-0.0520642772316932,1
230,-0.4056705236434936,0.4264596104621887,0.5077886581420898,-0.0580259785056114,1
231,-0.386364221572876,0.4257057011127472,0.5069193243980408,-0.0639651119709014,1
232,-0.3688894212245941,0.4233231842517853,0.5060557126998901,-0.0685917139053344,1
233,-0.381230890750885,0.4202915132045746,0.5054039359092712,-0.0744034871459007,1
234,-0.4463469684123993,0.414759874343872,0.5044610500335693,-0.0825604349374771,1
235,-0.4651995301246643,0.4076565504074096,0.5031545162200928,-0.0953640937805175,1
236,-0.4946598410606384,0.4013077318668365,0.501865565776825,-0.1056690216064453,1
237,-0.4909908771514892,0.3996525406837463,0.5009376406669617,-0.1123222112655639,1
238,-0.44140625,0.399941623210907,0.5003940463066101,-0.1159341186285018,1
239,-0.4564943015575409,0.3978918194770813,0.4998383522033691,-0.1197932213544845,1
240,0.225960373878479,0.6008515357971191,0.562585175037384,0.296214759349823,0
241,0.2471538782119751,0.6144054532051086,0.565629780292511,0.3141531348228454,0
242,0.3115198016166687,0.6295965909957886,0.5682488679885864,0.3324362635612488,0
243,0.3425022065639496,0.6418955326080322,0.5708882212638855,0.3491259813308716,0
244,0.4480912983417511,0.6638253927230835,0.5747835636138916,0.3746115565299988,1
245,0.5049170851707458,0.682114839553833,0.5790463089942932,0.4031611680984497,1
246,0.5324744582176208,0.6906059980392456,0.582310140132904,0.4220994710922241,1
247,0.5655648708343506,0.7004207968711853,0.5863014459609985,0.4413597583770752,1
248,0.5698655843734741,0.7047895193099976,0.5883401036262512,0.4493504762649536,1
249,0.5995615720748901,0.7099406123161316,0.5904466509819031,0.4583593606948852,1
250,0.5778811573982239,0.7038828134536743,0.5911476016044617,0.4584571719169616,1
251,0.5650542974472046,0.7001532316207886,0.5922314524650574,0.4579684138298034,1
252,0.5722401738166809,0.6992159485816956,0.5928758382797241,0.4589983820915222,1
253,0.5210098028182983,0.688169002532959,0.5921295881271362,0.4520356059074402,1
254,0.5017192363739014,0.679929256439209,0.5925260782241821,0.4451038241386413,1
255,0.4461799561977386,0.668189525604248,0.5918254852294922,0.4357595443725586,1
256,0.3993124961853027,0.6494881510734558,0.5894185900688171,0.4168644547462463,1
257,0.3294943869113922,0.6313654184341431,0.587263822555542,0.40199875831604,1
258,0.2498766481876373,0.6197797656059265,0.5867545008659363,0.3895773291587829,1
259,0.2162078619003296,0.606865644454956,0.5850972533226013,0.3790013194084167,1
260,0.1680458486080169,0.5948518514633179,0.5837138295173645,0.3691527247428894,1
261,0.168659895658493,0.5904580950737,0.5826412439346313,0.3572673201560974,1
262,0.099301666021347,0.5797241926193237,0.5812972784042358,0.3472304344177246,1
263,0.0536924675107002,0.5704379677772522,0.5797545909881592,0.3400194644927978,0
264,0.0378367975354194,0.5692785382270813,0.5800296664237976,0.3349757194519043,1
265,0.0378873199224472,0.5707142949104309,0.5792197585105896,0.3337458968162536,1
266,0.056827139109373,0.5727340579032898,0.5783127546310425,0.334032654762268,1
267,0.0538637861609458,0.5700593590736389,0.5773137211799622,0.3282921910285949,1
268,0.0493667237460613,0.5688263177871704,0.5761073231697083,0.3222501277923584,1
269,0.0577074848115444,0.5668082237243652,0.574819028377533,0.3164181113243103,1
270,0.0498425997793674,0.5645077228546143,0.5738996267318726,0.3146775364875793,1
271,0.0356871969997882,0.5614271759986877,0.572828471660614,0.3080084919929504,1
272,0.0103889862075448,0.5559202432632446,0.5717264413833618,0.300881564617157,1
273,0.0032214224338531,0.5512856245040894,0.5701519846916199,0.2934338450431824,1
274,0.0087296478450298,0.5489241480827332,0.5685572028160095,0.2846443653106689,1
275,-0.0058471318334341,0.5431201457977295,0.5669184327125549,0.2753821611404419,1
276,-0.043330855667591,0.5321699976921082,0.5649049282073975,0.2653256058692932,0
277,-0.0536328479647636,0.529623806476593,0.5640683174133301,0.2595616579055786,0
278,-0.0506234914064407,0.5289148688316345,0.5627116560935974,0.2544766664505005,0
279,-0.0620792061090469,0.5248755216598511,0.5618012547492981,0.2497687637805938,0
280,-0.0600737035274505,0.5238639712333679,0.5610876083374023,0.2471558451652526,0
281,-0.0787843689322471,0.5176510214805603,0.5594919919967651,0.2366352975368499,0
282,-0.0805706456303596,0.5129664540290833,0.5579897165298462,0.2301940321922302,0
283,-0.0892361402511596,0.5164352655410767,0.557968020439148,0.2315892279148101,1
284,-0.0674860253930091,0.5238814353942871,0.5585885643959045,0.2365207225084304,1
285,-0.0431907474994659,0.529272198677063,0.558922290802002,0.2443274855613708,1
286,0.0133299762383103,0.544460117816925,0.5605261325836182,0.2568897306919098,1
287,0.0814650952816009,0.5653817057609558,0.5629894733428955,0.2752893567085266,1
288,0.1030594930052757,0.5765987634658813,0.5647531747817993,0.2924206852912903,1
289,0.1470418274402618,0.5900242924690247,0.567578911781311,0.3090525865554809,1
290,0.1509335041046142,0.5928200483322144,0.5679012537002563,0.3094000220298767,0
291,0.1828767657279968,0.5983194708824158,0.5680062174797058,0.3119977116584778,0
292,0.1945078670978546,0.5985671281814575,0.5672267079353333,0.3089302182197571,0
293,0.1712064445018768,0.5937284827232361,0.5666857957839966,0.3024044632911682,0
294,0.1915844678878784,0.5920796990394592,0.5659071207046509,0.2985085844993591,0
295,0.1647894978523254,0.583349347114563,0.5644599795341492,0.2903507947921753,0
296,0.1694802939891815,0.5798827409744263,0.5637946128845215,0.2847552597522735,0
297,0.1143444776535034,0.568877637386322,0.5626223683357239,0.2767705917358398,0
298,0.0811658501625061,0.5569940805435181,0.5620538592338562,0.2682848274707794,1
299,0.1004716008901596,0.5569167137145996,0.5618019104003906,0.2712874412536621,1
300,0.1007818132638931,0.5611974000930786,0.5626566410064697,0.2759180068969726,1
301,0.1055857017636299,0.5620357990264893,0.5634313821792603,0.2830137014389038,1
302,0.0428470969200134,0.5562683939933777,0.5640966892242432,0.2820751667022705,1
303,0.102896511554718,0.568474292755127,0.5656245946884155,0.2873775959014892,1
304,0.1146701574325561,0.5754766464233398,0.5661454200744629,0.2931982278823852,1
305,0.1021290719509124,0.5769226551055908,0.5664557814598083,0.2963986992835998,1
306,0.1076840907335281,0.5859268307685852,0.5687640905380249,0.3055059313774109,1
307,0.098854050040245,0.5857972502708435,0.5680545568466187,0.3037320971488952,1
308,0.1438812166452407,0.585271954536438,0.5664616227149963,0.2964202165603637,1
309,0.1169080361723899,0.5731992721557617,0.5637779831886292,0.2786822915077209,1
310,0.0726980194449424,0.5559166669845581,0.5609682202339172,0.2583358287811279,1
311,0.0369894504547119,0.5345064401626587,0.5570384860038757,0.2379366904497146,1
312,-0.0581779181957244,0.5053322911262512,0.5527772903442383,0.2076482623815536,1
313,-0.1233612969517707,0.4815322756767273,0.5493314862251282,0.1791963875293731,1
314,-0.2239686846733093,0.4565894901752472,0.5457685589790344,0.1544999480247497,1
315,-0.2606276571750641,0.4348711371421814,0.5421101450920105,0.1280851662158966,0
316,-0.3293656706809997,0.4128887057304382,0.538682758808136,0.1033058911561966,0
317,-0.4122906029224396,0.394885241985321,0.5357634425163269,0.0807696133852005,0
318,-0.4518256783485412,0.3843478262424469,0.5339562296867371,0.0685559138655662,0
319,-0.4836316406726837,0.3795990645885467,0.5325482487678528,0.06128865852952,0
320,-0.8139922618865967,0.1054686307907104,0.400549441576004,-0.4735104441642761,1
321,-1.0094395875930786,0.0943110287189483,0.3961314558982849,-0.5073323249816895,1
322,-1.157902479171753,0.0852614343166351,0.3911302089691162,-0.5407040119171143,1
323,-1.2589317560195925,0.0788836777210235,0.3874091207981109,-0.5710081458091736,1
324,-1.3404499292373655,0.0729507803916931,0.3836418390274048,-0.5998530983924866,1
325,-1.3392548561096191,0.0699323415756225,0.3816204369068146,-0.6138448119163513,1
326,-1.4156999588012695,0.0663648843765258,0.3795613348484039,-0.6336042881011963,1
327,-1.452491044998169,0.0633720457553863,0.3776764869689941,-0.6498783230781555,1
328,-1.4933714866638184,0.0606882274150848,0.3758552074432373,-0.6672753095626831,1
329,-1.4738237857818604,0.0584925413131713,0.3736805319786072,-0.6880826950073242,0
330,-1.405986785888672,0.0575127303600311,0.3728042542934418,-0.6992143392562866,0
331,-1.374553680419922,0.0565065741539001,0.3719167113304138,-0.7077559232711792,1
332,-1.357668161392212,0.0559243559837341,0.3717288970947265,-0.7136775851249695,1
333,-1.3967839479446411,0.0542025864124298,0.3708410859107971,-0.7260600328445435,0
334,-1.3289355039596558,0.0544165968894958,0.3708897233009338,-0.7315375804901123,1
335,-1.2649435997009275,0.0537007451057434,0.3699723482131958,-0.7413598299026489,1
336,-1.2234781980514526,0.0528632700443267,0.3694151639938354,-0.7488341927528381,1
337,-1.1881784200668335,0.0524471998214721,0.3694218397140503,-0.7522899508476257,1
338,-1.2932260036468506,0.0512542724609375,0.3687255680561065,-0.7572128176689148,1
339,-1.2454171180725098,0.0512745678424835,0.3686201572418213,-0.7618199586868286,1
340,-1.2118321657180786,0.051631361246109,0.3691329956054687,-0.7607613801956177,1
341,-1.133625626564026,0.0521845817565918,0.3690316081047058,-0.7635159492492676,1
342,-1.0921391248703003,0.0517330765724182,0.3689793646335602,-0.7662941217422485,1
343,-1.148239016532898,0.0502302646636962,0.3682735562324524,-0.7757898569107056,0
344,-1.1314728260040283,0.0500229001045227,0.3677553236484527,-0.7806005477905273,0
345,-1.1475847959518433,0.0492378175258636,0.367395669221878,-0.7896361351013184,0
