,BiLSTM,LSTM Hao 2020,LSTM1,LSTM2,LSTM3,y_test_target
0,0.5564984679222107,0.715279757976532,0.50560462474823,0.5871793031692505,0.3734703063964844,0
1,0.5588636994361877,0.766082763671875,0.5101450085639954,0.5875840783119202,0.3840986490249634,0
2,0.5650624632835388,0.8099337816238403,0.5157763361930847,0.5882444381713867,0.397756814956665,0
3,0.5675766468048096,0.8669350743293762,0.519537091255188,0.5884137749671936,0.4046252369880676,0
4,0.5732365846633911,0.9024430513381958,0.5237278342247009,0.5888165235519409,0.4139310717582702,0
5,0.5768551826477051,0.931399703025818,0.5267311334609985,0.5891221761703491,0.4198347330093384,0
6,0.581966757774353,0.9662212133407592,0.5309297442436218,0.5895471572875977,0.4279388785362243,0
7,0.5838680267333984,0.9524046778678894,0.5300569534301758,0.589308500289917,0.4255951046943664,0
8,0.5848523378372192,0.9666231274604796,0.5313605070114136,0.5894924998283386,0.4256405830383301,1
9,0.5826507210731506,0.9231938719749452,0.5286493301391602,0.5893023610115051,0.422301173210144,0
10,0.5775613784790039,0.8771079778671265,0.525773286819458,0.588931679725647,0.4125632047653198,0
11,0.5686744451522827,0.8433204889297485,0.5198187232017517,0.5884564518928528,0.3997529149055481,0
12,0.5682728290557861,0.818950891494751,0.5190061330795288,0.5883864760398865,0.3983064293861389,0
13,0.5690743327140808,0.8331702947616577,0.5196549296379089,0.588475227355957,0.3983691930770874,1
14,0.5725481510162354,0.8360907435417175,0.520064651966095,0.5886759161949158,0.4018352031707763,1
15,0.5769565105438232,0.8539285063743591,0.5236574411392212,0.5890536904335022,0.4085245132446289,1
16,0.5774229764938354,0.8585491180419922,0.525881826877594,0.5893872976303101,0.4113985896110534,1
17,0.5769638419151306,0.8779061436653137,0.5270002484321594,0.5894046425819397,0.4122623205184936,1
18,0.5772415399551392,0.896381139755249,0.5298818945884705,0.5896174907684326,0.4158083796501159,1
19,0.577671229839325,0.8933167457580566,0.5292028188705444,0.5896337032318115,0.414441168308258,1
20,0.577869176864624,0.8977996110916138,0.5309505462646484,0.5898935794830322,0.4170228838920593,1
21,0.5804239511489868,0.9251550436019896,0.5322407484054565,0.5899611711502075,0.4194448590278625,1
22,0.5812162160873413,0.9398534297943116,0.5333845615386963,0.5899319052696228,0.419177770614624,1
23,0.5778717994689941,0.9709758162498474,0.532745897769928,0.5895374417304993,0.4155404567718506,1
24,0.5742791891098022,0.9441863298416138,0.5282742977142334,0.5888970494270325,0.4104237556457519,1
25,0.5682283043861389,0.9051709771156312,0.5240610241889954,0.5883562564849854,0.3968068957328796,1
26,0.5583811402320862,0.8396230936050415,0.515166699886322,0.5874003767967224,0.3833901286125183,1
27,0.5571836829185486,0.7974094748497009,0.5104860663414001,0.5868840217590332,0.3774680495262146,1
28,0.5521156787872314,0.7849959135055542,0.505453884601593,0.5863983035087585,0.3698823451995849,1
29,0.5505907535552979,0.7555258274078369,0.501512348651886,0.5856920480728149,0.3653655648231506,0
30,0.5470839738845825,0.747591495513916,0.4956466257572174,0.5849642753601074,0.358547568321228,0
