,BiLSTM,LSTM Hao 2020,LSTM1,LSTM2,LSTM3,y_test_target
0,0.4272420108318329,-0.4610340893268585,0.3900171518325805,0.4807058572769165,-0.2843427956104278,1
1,0.4249297380447387,-0.4721821248531341,0.3876944780349731,0.4801979064941406,-0.2919420003890991,0
2,0.423158198595047,-0.4860023558139801,0.3837215602397918,0.47940194606781,-0.303041934967041,0
3,0.4232385754585266,-0.4868384301662445,0.3790714144706726,0.47846120595932,-0.3158348798751831,0
4,0.4215203523635864,-0.4985441863536834,0.3758314251899719,0.4775349199771881,-0.3270993828773498,0
5,0.4232296645641327,-0.5113113522529602,0.3739480376243591,0.476977527141571,-0.3356031477451324,0
6,0.4208527505397796,-0.5188536643981934,0.371733009815216,0.4761975109577179,-0.3439126312732696,0
7,0.4231942594051361,-0.5244607925415039,0.3713619709014892,0.475793182849884,-0.3468307256698608,0
8,0.4195373058319092,-0.5252453684806824,0.372209370136261,0.4758586287498474,-0.347126841545105,0
9,0.4204458594322204,-0.5230230689048767,0.3718196451663971,0.4759077429771423,-0.344091534614563,0
10,0.4167726039886474,-0.5288814902305603,0.3716364800930023,0.4756968915462494,-0.3453958034515381,0
11,0.4133659601211548,-0.5338006615638733,0.3691707849502563,0.4755548238754272,-0.348974347114563,0
12,0.4104991555213928,-0.54262775182724,0.3657074570655823,0.4753946959972381,-0.354133278131485,0
13,0.4122423529624939,-0.5372539162635803,0.3655545711517334,0.4757678806781769,-0.3495126068592071,1
14,0.4114863872528076,-0.5275177359580994,0.3681744933128357,0.4763185381889343,-0.3405922055244446,1
15,0.4150767922401428,-0.5069970488548279,0.3734821677207947,0.4772387444972992,-0.3275038003921509,1
16,0.4203179478645324,-0.4981045424938202,0.3807248771190643,0.4783790707588196,-0.3091784715652466,1
17,0.4245079457759857,-0.4802758395671844,0.3857092261314392,0.4789691865444183,-0.2984777390956878,1
18,0.4307163655757904,-0.4535252451896667,0.3926500082015991,0.4796198606491089,-0.2872696816921234,1
19,0.4324788451194763,-0.4464520812034607,0.3963330686092376,0.479923665523529,-0.2825395464897156,1
20,0.4383123517036438,-0.4366877377033233,0.3981956243515014,0.479990005493164,-0.2798931300640106,1
21,0.4381698966026306,-0.437671810388565,0.399804949760437,0.4798575043678283,-0.2783845663070678,1
22,0.4420742988586426,-0.4434763491153717,0.4006320834159851,0.4799462854862213,-0.2794132828712463,1
23,0.4414191246032715,-0.4389320611953735,0.4000535905361175,0.4796130359172821,-0.28243088722229,1
24,0.4451721012592315,-0.4406912922859192,0.3997494876384735,0.4792359173297882,-0.2861979901790619,1
25,0.44145667552948,-0.4500627517700195,0.3973855078220367,0.4788172543048858,-0.2958524525165558,1
26,0.4396585822105407,-0.4668955206871032,0.3912431597709656,0.4782840609550476,-0.3053577542304992,1
27,0.434511125087738,-0.494319885969162,0.3850981891155243,0.4774535000324249,-0.3198448121547699,1
28,0.4263345897197723,-0.5111925005912781,0.3764668107032776,0.4763982594013214,-0.3381186723709106,1
29,0.4185627698898315,-0.5372871160507202,0.3685377240180969,0.475288063287735,-0.3569138944149017,1
30,0.4131447076797485,-0.556772768497467,0.3579376935958862,0.4738298058509826,-0.3822387456893921,0
31,0.4092527031898498,-0.586945652961731,0.3479613959789276,0.4724969565868377,-0.4057359397411346,1
32,0.4040348529815674,-0.6166878938674927,0.3410976529121399,0.4715951681137085,-0.4229280948638916,1
33,0.4002020061016083,-0.6282069087028503,0.3327063024044037,0.4704242348670959,-0.4444176256656647,1
34,0.3967270851135254,-0.6470825672149658,0.3262073397636413,0.4692519605159759,-0.4630100727081299,1
35,0.3934363126754761,-0.671245813369751,0.3208417892456054,0.4681102633476257,-0.4810759425163269,1
36,0.3896090984344482,-0.6823256015777588,0.3151532113552093,0.4670608341693878,-0.5009788870811462,1
37,0.3886186480522156,-0.7015969753265381,0.3092467486858368,0.4660202860832214,-0.5165423154830933,1
38,0.3855785429477691,-0.7157006859779358,0.3031690120697021,0.4649162590503692,-0.5373464822769165,1
39,0.3846458792686462,-0.7277001738548279,0.2992819547653198,0.4641621112823486,-0.5517492294311523,1
40,0.3815187811851501,-0.7516618371009827,0.2942282557487488,0.4632722735404968,-0.5675549507141113,1
41,0.3805760443210602,-0.7563768625259399,0.2888482213020324,0.4623893797397613,-0.5853273868560791,1
42,0.3790177702903747,-0.7701348662376404,0.2853235602378845,0.4618084728717804,-0.596966564655304,1
43,0.378756433725357,-0.7880788445472717,0.2815663814544678,0.461267739534378,-0.6099461317062378,1
44,0.3769691586494446,-0.7892979383468628,0.2788169384002685,0.4606862068176269,-0.6195724606513977,1
45,0.3749804496765136,-0.805031418800354,0.273811399936676,0.4597831964492798,-0.6387553215026855,1
46,0.375302791595459,-0.8216687440872192,0.2677154541015625,0.4590303003787994,-0.6608024835586548,1
47,0.3736758232116699,-0.8457685112953186,0.2621983289718628,0.4583061635494232,-0.676263689994812,1
48,0.3715341091156006,-0.8573673963546753,0.2563078105449676,0.4573250412940979,-0.7007511258125305,1
49,0.3685197830200195,-0.8691302537918091,0.2501569390296936,0.4564477801322937,-0.7240692973136902,1
50,0.3677684068679809,-0.9056153893470764,0.2439046502113342,0.4557191729545593,-0.7439612150192261,1
51,0.3661856651306152,-0.9186943173408508,0.2381712198257446,0.4549611806869507,-0.7658798098564148,1
52,0.3622920513153076,-0.9356389045715332,0.2321155071258545,0.4541040956974029,-0.7875090837478638,1
53,0.3590871691703796,-0.9613571166992188,0.2253141701221466,0.4532408714294433,-0.8151438236236572,0
54,0.3565086126327514,-0.9795554876327516,0.2180901765823364,0.4525350928306579,-0.838948130607605,1
55,0.3529409766197204,-1.0113987922668457,0.2108491957187652,0.4516761898994446,-0.8645610213279724,1
56,0.3490563035011291,-1.026684045791626,0.2035954892635345,0.4508328139781952,-0.8944435715675354,0
57,0.3458434343338012,-1.0491907596588137,0.197612464427948,0.450269877910614,-0.9148944616317748,1
58,0.3436805605888366,-1.070658802986145,0.1922528147697448,0.449720025062561,-0.93504399061203,0
59,0.3413354754447937,-1.071465253829956,0.1890079379081726,0.4493010342121124,-0.9485285878181458,0
60,0.3391693234443664,-1.0878136157989502,0.1860952973365783,0.4488957822322845,-0.9622063040733336,0
61,0.3395510911941528,-1.095365047454834,0.1823330521583557,0.4486050009727478,-0.97678142786026,0
62,0.3391730189323425,-1.1057674884796145,0.179633617401123,0.448225200176239,-0.9882537722587584,0
63,0.338192880153656,-1.1128722429275513,0.1777299344539642,0.4479222297668457,-1.0012595653533936,1
64,0.3373114466667175,-1.1148780584335327,0.1749183535575866,0.4475738108158111,-1.015506386756897,0
65,0.3392055332660675,-1.126909255981445,0.1736936271190643,0.4475331306457519,-1.0183240175247192,1
66,0.3380088806152344,-1.128529667854309,0.1741460263729095,0.4474514126777649,-1.0201385021209717,0
67,0.338024765253067,-1.1182665824890137,0.1743398308753967,0.4474684000015259,-1.0191758871078491,0
68,0.3394778072834015,-1.1244601011276243,0.1753832101821899,0.4474733173847198,-1.0178260803222656,0
69,0.3395840525627136,-1.116986870765686,0.1763925552368164,0.4476042687892914,-1.013934850692749,0
70,0.3398287296295166,-1.1162983179092407,0.1761320531368255,0.4474475979804992,-1.0167970657348633,0
71,0.3411377966403961,-1.1149669885635376,0.17605522274971,0.4475259184837341,-1.0185234546661377,0
72,0.3409942984580993,-1.124123215675354,0.1752523779869079,0.4474278092384338,-1.0206611156463623,1
73,0.3409817814826965,-1.117385983467102,0.1764191389083862,0.4476563930511474,-1.0138206481933594,1
74,0.3392896354198456,-1.110456109046936,0.1788697242736816,0.4478133022785187,-1.004253625869751,1
75,0.3402206301689148,-1.0995309352874756,0.1801352202892303,0.4480201005935669,-0.9968617558479308,1
76,0.343147873878479,-1.0983482599258425,0.1834463775157928,0.448298305273056,-0.9835848212242126,1
77,0.3423017859458923,-1.0921858549118042,0.1843409836292266,0.4483819901943207,-0.9809942841529846,0
78,0.3444041311740875,-1.0858697891235352,0.1838216185569763,0.4483255743980407,-0.9832832217216492,0
79,0.3443164229393005,-1.0889513492584229,0.1836304068565368,0.4483194351196289,-0.9849287867546082,0
80,0.5248408913612366,0.0690629556775093,0.4968490898609161,0.5094648599624634,-0.0744987279176712,1
81,0.5239709615707397,0.0657671317458152,0.4956140220165252,0.5091219544410706,-0.0762924328446388,1
