,BiLSTM,LSTM Hao 2020,LSTM1,LSTM2,LSTM3,y_test_target
393,0.214264303445816,-1.979845643043518,0.07939213514328,0.2921836674213409,-1.6386675834655762,1
394,0.2160715162754058,-1.906603455543518,0.085583209991455,0.2931888699531555,-1.6097980737686155,1
395,0.222655564546585,-1.906763195991516,0.0914765000343322,0.2940833568572998,-1.578751564025879,0
396,0.2252971827983856,-1.834312081336975,0.1000306010246276,0.2953672409057617,-1.550618052482605,1
397,0.232204258441925,-1.843717694282532,0.1076900660991668,0.2963421046733856,-1.5294314622879028,0
398,0.2386104166507721,-1.7758121490478516,0.1169205009937286,0.2967433929443359,-1.5136295557022097,0
399,0.2391282618045807,-1.7520240545272827,0.1191695630550384,0.2969911694526672,-1.5116268396377563,0
400,0.4862314760684967,0.1049602776765823,0.4671267569065094,0.476083755493164,-0.0809692293405532,0
401,0.4499435722827911,-0.0040927110239863,0.4560922384262085,0.4743849337100982,-0.0964669734239578,1
402,0.4405819475650787,-0.0486223809421062,0.4535865485668182,0.4736338853836059,-0.1063995882868766,1
403,0.4514190554618835,-0.056839782744646,0.4556030035018921,0.4739705324172973,-0.1020594611763954,1
404,0.4533949494361877,-0.0371271334588527,0.460936427116394,0.4748823344707489,-0.0983617454767227,1
405,0.4636058211326599,-0.0132958963513374,0.4671242237091064,0.4761347472667694,-0.0922080874443054,0
406,0.488887757062912,0.0438067130744457,0.4791357517242431,0.4783117771148681,-0.0774042457342147,0
407,0.5134907960891724,0.1369756460189819,0.4931190907955169,0.4808842241764068,-0.0569527372717857,0
408,0.5407465100288391,0.2470687329769134,0.5121272802352905,0.4836619198322296,-0.0333222970366478,0
409,0.5566232800483704,0.3554559051990509,0.5283113718032837,0.4857492446899414,-0.0098295528441667,0
410,0.5641893148422241,0.4154060781002044,0.5408384203910828,0.4873112738132477,0.0046111354604363,0
411,0.5661906599998474,0.4302331805229187,0.5446411967277527,0.4878393709659576,0.0109848193824291,0
412,0.5667910575866699,0.4389897882938385,0.5450324416160583,0.4879768490791321,0.0150165148079395,0
413,0.5615239143371582,0.4418973922729492,0.5419222116470337,0.4875383377075195,0.0199800413101911,0
414,0.5608941316604614,0.4028002321720123,0.5379822254180908,0.4868429899215698,0.0213368199765682,0
415,0.5626732707023621,0.4097401797771454,0.537223219871521,0.4867373406887054,0.0263609364628791,0
416,0.5646852850914001,0.410258799791336,0.541568398475647,0.4873654544353485,0.0335785672068595,0
417,0.56321781873703,0.4092121422290802,0.5397804975509644,0.4871421158313751,0.0344366580247879,0
418,0.5674852132797241,0.4082416594028473,0.5441675186157227,0.4881367981433868,0.043569017201662,0
419,0.5740199089050293,0.4035468697547912,0.5515584349632263,0.4898472428321838,0.060901291668415,0
420,0.5785667896270752,0.4230934083461761,0.5612310767173767,0.4913814663887024,0.0832189992070198,0
421,0.5832027792930603,0.4606264531612396,0.570570170879364,0.4928668737411499,0.1126699820160865,1
422,0.5896559953689575,0.4818747937679291,0.5816404819488525,0.4947300255298614,0.1402899920940399,0
423,0.6017363667488098,0.4944925308227539,0.5899994373321533,0.496917575597763,0.1740637421607971,0
424,0.6093670129776001,0.5664082169532776,0.6087407469749451,0.5007896423339844,0.2111554890871048,0
425,0.6127968430519104,0.566506564617157,0.616649329662323,0.5030505657196045,0.2345168441534042,0
426,0.6247843503952026,0.5915170907974243,0.627741813659668,0.5057868361473083,0.2600975036621094,0
427,0.6351448893547058,0.6144638061523438,0.6389949321746826,0.5091503262519836,0.2858240604400635,0
428,0.6429808139801025,0.6316832304000854,0.648954451084137,0.5115580558776855,0.3043990433216095,0
429,0.6443440914154053,0.6364356875419617,0.6473413109779358,0.5110145807266235,0.3097407519817352,0
430,0.6471004486083984,0.6237381100654602,0.6445544958114624,0.5116934180259705,0.3030772507190704,0
431,0.6406409740447998,0.5683672428131104,0.6365261077880859,0.51207435131073,0.2975833714008331,0
432,0.6321419477462769,0.5228859186172485,0.6248169541358948,0.511297345161438,0.2853060960769653,1
433,0.6210616230964661,0.5128400325775146,0.615033745765686,0.5102932453155518,0.2750114500522613,0
434,0.6206488609313965,0.4476736187934875,0.6096033453941345,0.5105871558189392,0.2687115967273712,1
435,0.6098963618278503,0.429157555103302,0.6001136302947998,0.5098609924316406,0.2528606057167053,1
436,0.5986740589141846,0.3586785793304443,0.5848150849342346,0.5074702501296997,0.2341225296258926,1
437,0.5522574186325073,0.3019617199897766,0.5693883895874023,0.5053969025611877,0.2093636095523834,1
438,0.5291547179222107,0.2115494459867477,0.5554034113883972,0.5041559934616089,0.1823602318763733,0
439,0.512992262840271,0.1716077178716659,0.5422670841217041,0.5023809671401978,0.1622336208820343,0
440,0.4654088914394378,0.0812802165746688,0.5286539196968079,0.5007293224334717,0.1414036452770233,0
441,0.4282527565956116,0.0023633455857634,0.5221099853515625,0.5009203553199768,0.1210914552211761,0
442,0.4531943202018738,0.0370847955346107,0.5233707427978516,0.5013130307197571,0.1289151161909103,0
443,0.4378043115139007,0.0009433208033442,0.5203050971031189,0.5008000731468201,0.1248622313141822,1
444,0.4129902124404907,-0.0343208946287632,0.5141271948814392,0.5002403855323792,0.115616388618946,1
445,0.4186857640743255,-0.0675023049116134,0.5132487416267395,0.4999210834503174,0.1129578128457069,1
446,0.4056995511054992,-0.1030553579330444,0.5059504508972168,0.4987874329090118,0.1080777421593666,1
447,0.3802217543125152,-0.1273466944694519,0.5043306946754456,0.4995321333408355,0.1015639975666999,1
448,0.3881264925003052,-0.1754565834999084,0.5014254450798035,0.4993676543235779,0.1009690910577774,1
449,0.39750537276268,-0.1835856139659881,0.5019944906234741,0.4995496273040771,0.1030738279223442,1
450,0.3900564610958099,-0.2228793054819107,0.5016384720802307,0.4993319511413574,0.0998360216617584,1
451,0.3975708186626434,-0.1775362193584442,0.5028230547904968,0.4984801411628723,0.0920959711074829,1
452,0.4035925269126892,-0.1568460613489151,0.4999195039272308,0.4963417053222656,0.0849685817956924,1
453,0.3979417085647583,-0.2126567065715789,0.495802491903305,0.4954515397548675,0.0729822367429733,1
454,0.3850873410701751,-0.2533038854598999,0.4865129590034485,0.4938524067401886,0.0578160211443901,1
455,0.3871329724788666,-0.3211072087287903,0.4784942865371704,0.4913281500339508,0.0495746135711669,1
456,0.3705281019210815,-0.2777435183525085,0.4710499346256256,0.4886280298233032,0.0368647389113903,1
